player_id,player_name,first_name,last_name,player_age,dob,nationality,height,weight,photo,player_team_id,player_team_name,player_team_logo,player_league_id,player_league_name,player_league_country,player_league_logo,player_league_season,apps,starts,bench,minutes,position,rating,shots,on_target,goals_scored,assists,goals_conceded,saves,total_passes,key_passes,pass_accuracy,total_tackles,blocks,interceptions,total_duels,duels_won,dribble_attempts,successful_dribbles,fouls_drawn,fouls_committed,red_cards,yellow_cards,penalties_won,penalties_committed,penalties_scored,penalties_missed,penalties_saved
2936,J. Tarkowski,James Alan,Tarkowski,32,1992-11-19,England,185 cm,81 kg,https://media.api-sports.io/football/players/2936.png,45,Everton,https://media.api-sports.io/football/teams/45.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,38,38,0,3420,Defender,7.236842,23,9,1,1,0,0,1613,15,34,50,78,51,310,200,9,8,23,40,0,6,0,0,0,0,0
2990,I. Gueye,Idrissa Gana,Gueye,35,1989-09-26,Senegal,174 cm,66 kg,https://media.api-sports.io/football/players/2990.png,45,Everton,https://media.api-sports.io/football/teams/45.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,33,32,1,2594,Midfielder,6.896969,13,6,0,1,0,0,1207,12,30,97,12,56,310,191,26,17,50,43,0,7,0,0,0,0,0
15812,P. Onuachu,Ebere Paul,Onuachu,30,1994-05-28,Nigeria,201 cm,98 kg,https://media.api-sports.io/football/players/15812.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,11,4,7,404,Attacker,6.681818,9,5,0,0,0,0,91,4,6,3,1,0,114,55,13,9,6,14,0,0,0,0,0,0,0
18758,S. Coleman,Séamus,Coleman,36,1988-10-11,Republic of Ireland,177 cm,67 kg,https://media.api-sports.io/football/players/18758.png,45,Everton,https://media.api-sports.io/football/teams/45.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,23,20,3,1663,Defender,6.756521,4,2,1,0,0,0,603,4,19,35,7,22,147,90,31,16,21,10,0,1,0,0,0,0,0
18805,A. Doucouré,Abdoulaye,Doucouré,31,1993-01-01,Mali,184 cm,75 kg,https://media.api-sports.io/football/players/18805.png,45,Everton,https://media.api-sports.io/football/teams/45.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,25,17,8,1526,Midfielder,6.712500,15,8,5,2,0,0,536,22,18,31,3,13,167,68,31,20,4,21,1,6,0,0,0,0,0
18858,A. Begović,Asmir,Begović,37,1987-06-20,Bosnia and Herzegovina,199 cm,101 kg,https://media.api-sports.io/football/players/18858.png,45,Everton,https://media.api-sports.io/football/teams/45.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,1,1,0,90,Goalkeeper,8.000000,0,0,0,0,0,4,25,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18873,R. Fraser,Ryan,Fraser,30,1994-02-24,Scotland,163 cm,70 kg,https://media.api-sports.io/football/players/18873.png,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,8,3,5,311,Midfielder,6.750000,4,1,0,0,0,0,104,5,10,2,1,0,22,13,1,1,10,3,0,1,0,0,0,0,0
19484,A. Armstrong,Adam James,Armstrong,27,1997-02-10,England,172 cm,69 kg,https://media.api-sports.io/football/players/19484.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,30,14,16,1334,Attacker,6.576666,21,12,2,1,0,0,285,11,7,14,3,5,133,41,38,13,9,17,0,2,0,0,0,0,0
19733,F. Downes,Flynn,Downes,25,1999-01-20,England,173 cm,70 kg,https://media.api-sports.io/football/players/19733.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,21,7,14,754,Midfielder,6.600000,2,1,0,0,0,0,327,2,15,16,2,7,70,38,1,1,12,8,0,2,0,0,0,0,0
19825,J. Aribo,Joseph Oluwaseyi Temitope,Ayodele-Aribo,28,1996-07-21,Nigeria,183 cm,76 kg,https://media.api-sports.io/football/players/19825.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,21,13,8,1226,Midfielder,6.685714,9,8,2,0,0,0,375,9,13,31,1,10,195,91,38,17,13,10,0,2,0,0,0,0,0
137302,C. Archer,Cameron Desmond,Archer,23,2001-12-09,England,181 cm,72 kg,https://media.api-sports.io/football/players/137302.png,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,6,0,6,43,Attacker,6.240000,0,0,0,0,0,0,11,0,1,0,0,0,7,2,1,1,1,2,0,0,0,0,0,0,0
138417,N. Patterson,Nathan Kenneth,Patterson,23,2001-10-16,Scotland,189 cm,83 kg,https://media.api-sports.io/football/players/138417.png,45,Everton,https://media.api-sports.io/football/teams/45.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,19,14,5,1277,Defender,6.677777,4,1,0,0,0,0,473,6,19,49,4,15,150,82,22,10,13,14,0,3,0,0,0,0,0
199837,K. Sulemana,Kamaldeen,Sulemana,22,2002-02-15,Ghana,175 cm,70 kg,https://media.api-sports.io/football/players/199837.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,18,10,8,967,Midfielder,6.733333,20,7,2,1,0,0,244,14,10,15,0,6,146,66,65,34,12,9,0,1,0,0,0,0,0
334035,S. Amo-Ameyaw,Samuel Christian Osaze,Amo-Ameyaw,18,2006-07-18,England,174 cm,0,https://media.api-sports.io/football/players/334035.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,1,0,1,3,Attacker,6.900000,0,0,0,0,0,0,6,1,5,0,0,0,6,3,4,3,0,0,0,0,0,0,0,0,0
130,Nélson Semedo,Nélson,Cabral Semedo,31,1993-11-16,Portugal,177 cm,69 kg,https://media.api-sports.io/football/players/130.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,36,31,5,2635,Defender,6.580555,4,0,0,1,0,0,1208,11,27,71,15,29,323,158,66,33,24,47,1,11,0,0,0,0,0
171,K. Walker-Peters,Kyle Leonardus,Walker-Peters,27,1997-04-13,England,173 cm,62 kg,https://media.api-sports.io/football/players/171.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,31,30,1,2653,Defender,6.564516,9,5,1,0,0,0,1015,15,25,61,8,27,320,167,88,49,41,25,0,4,0,0,0,0,0
925,Gonçalo Guedes,Gonçalo Manuel,Ganchinho Guedes,28,1996-11-29,Portugal,179 cm,68 kg,https://media.api-sports.io/football/players/925.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,13,8,5,709,Attacker,6.846153,13,6,1,1,0,0,172,9,9,8,0,1,82,44,12,5,24,11,0,1,0,0,0,0,0
1165,Matheus Cunha,Matheus Santos,Carneiro da Cunha,25,1999-05-27,Brazil,183 cm,76 kg,https://media.api-sports.io/football/players/1165.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,17,12,5,971,Attacker,6.829411,17,7,2,0,0,0,222,7,9,7,3,9,147,61,34,26,21,20,0,1,0,0,0,0,0
2056,Pablo Sarabia,Pablo,Sarabia García,32,1992-05-11,Spain,174 cm,70 kg,https://media.api-sports.io/football/players/2056.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,13,9,4,768,Midfielder,6.584615,13,5,1,0,0,0,314,11,18,12,0,2,81,25,11,2,8,13,0,3,0,0,0,0,0
2999,J. Bednarek,Jan Kacper,Bednarek,28,1996-04-12,Poland,189 cm,84 kg,https://media.api-sports.io/football/players/2999.png,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,3,1,2,99,Defender,6.866666,0,0,0,0,0,0,66,0,20,3,1,2,5,4,0,0,1,1,0,0,0,0,0,0,0
7722,S. Kalajdžić,Saša,Kalajdžić,27,1997-07-07,Austria,200 cm,90 kg,https://media.api-sports.io/football/players/7722.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,1,1,0,46,Attacker,6.300000,1,0,0,0,0,0,4,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
18935,A. McCarthy,Alex Simon,McCarthy,35,1989-12-03,England,193 cm,79 kg,https://media.api-sports.io/football/players/18935.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,6,6,0,540,Goalkeeper,6.083333,0,0,0,0,17,14,217,0,20,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0
18940,J. Stephens,Jack,Stephens,30,1994-01-27,England,185 cm,75 kg,https://media.api-sports.io/football/players/18940.png,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,15,13,2,1171,Defender,6.842857,2,1,0,0,0,0,540,3,31,15,16,16,68,36,3,3,2,8,0,3,0,0,0,0,0
18947,M. Lemina,Mario René Junior,Lemina,31,1993-09-01,Gabon,184 cm,85 kg,https://media.api-sports.io/football/players/18947.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,19,17,2,1306,Midfielder,6.689473,5,2,0,1,0,0,647,3,29,38,8,14,127,75,14,11,9,18,1,3,0,0,0,0,0
19719,J. Bree,James Patrick,Bree,27,1997-12-11,England,178 cm,74 kg,https://media.api-sports.io/football/players/19719.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,5,4,1,368,Defender,6.560000,1,1,0,0,0,0,139,4,21,5,1,6,25,16,3,2,0,1,0,1,0,0,0,0,0
20355,A. Ramsdale,Aaron Christopher,Ramsdale,26,1998-05-14,England,190 cm,88 kg,https://media.api-sports.io/football/players/20355.png,42,Arsenal,https://media.api-sports.io/football/teams/42.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,38,38,0,3420,Goalkeeper,6.828947,0,0,0,0,43,95,934,0,15,1,0,0,12,12,1,1,4,0,0,1,0,0,0,0,0
24888,Hwang Hee-Chan,Hee-Chan,Hwang,28,1996-01-26,Korea Republic,177 cm,77 kg,https://media.api-sports.io/football/players/24888.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,27,12,15,1128,Attacker,6.614814,13,7,3,1,0,0,264,10,7,20,2,5,154,58,25,12,19,20,0,1,0,0,0,0,0
25061,A. Bella-Kotchap,Armel,Bella-Kotchap,23,2001-12-11,Germany,190 cm,87 kg,https://media.api-sports.io/football/players/25061.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,24,24,0,1885,Defender,6.941666,13,2,0,2,0,0,927,6,31,37,12,44,165,114,7,4,33,9,0,4,0,0,0,0,0
41606,Toti Gomes,Tote António,Gomes,25,1999-01-16,Portugal,187 cm,72 kg,https://media.api-sports.io/football/players/41606.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,17,10,7,980,Defender,6.847058,5,2,1,0,0,0,496,4,24,15,8,11,91,46,15,9,5,16,0,6,0,0,0,0,0
105971,G. Bazunu,Gavin Okeroghene,Bazunu,22,2002-02-20,Republic of Ireland,189 cm,79 kg,https://media.api-sports.io/football/players/105971.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,32,32,0,2880,Goalkeeper,6.571875,0,0,0,0,56,69,1028,1,17,1,0,1,19,18,0,0,2,1,0,0,0,0,0,0,0
149564,L. Cundle,Luke James,Cundle,22,2002-04-26,England,0,0,https://media.api-sports.io/football/players/149564.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157912,B. Traoré,Boubacar,Traoré,23,2001-08-20,Mali,183 cm,67 kg,https://media.api-sports.io/football/players/157912.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,10,4,6,406,Midfielder,6.600000,3,0,0,1,0,0,145,1,11,12,2,7,54,25,8,4,2,10,0,2,0,0,0,0,0
195103,João Gomes,João Victor,Gomes da Silva,23,2001-02-12,Brazil,176 cm,74 kg,https://media.api-sports.io/football/players/195103.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,11,7,4,651,Midfielder,6.827272,2,2,1,0,0,0,312,5,22,29,3,4,103,60,15,8,16,17,0,5,0,0,0,0,0
284264,Juan Larios,Juan,Larios López,20,2004-01-12,Spain,170 cm,0,https://media.api-sports.io/football/players/284264.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,5,2,3,151,Defender,6.640000,0,0,0,0,0,0,55,0,8,7,0,3,21,12,4,3,0,1,0,0,0,0,0,0,0
1468,E. Nketiah,Edward,Keddar Nketiah,25,1999-05-30,England,175 cm,72 kg,https://media.api-sports.io/football/players/1468.png,42,Arsenal,https://media.api-sports.io/football/teams/42.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,30,9,21,1069,Attacker,6.610714,26,14,4,1,0,0,250,9,7,13,1,1,157,63,28,15,25,30,0,3,0,0,0,0,0
1590,José Sá,José Pedro,Malheiro de Sá,31,1993-01-17,Portugal,192 cm,84 kg,https://media.api-sports.io/football/players/1590.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,36,36,0,3240,Goalkeeper,6.788888,0,0,0,0,55,108,1012,0,18,1,0,0,19,17,2,2,8,1,0,2,0,0,0,0,2
2490,J. Lerma,Jefferson Andrés,Lerma Solís,30,1994-10-25,Colombia,179 cm,70 kg,https://media.api-sports.io/football/players/2490.png,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,37,37,0,3256,Midfielder,6.894594,32,12,5,0,0,0,1588,18,35,50,15,47,284,158,22,13,33,37,0,7,0,0,0,0,0
3339,C. Doucouré,Cheick Oumar,Doucouré,24,2000-01-08,Mali,180 cm,73 kg,https://media.api-sports.io/football/players/3339.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,34,34,0,2786,Midfielder,7.000000,24,7,0,3,0,0,1239,26,30,77,13,56,248,135,21,15,13,38,1,10,0,0,0,0,0
18742,M. Doherty,Matthew James,Doherty,32,1992-01-16,Republic of Ireland,185 cm,80 kg,https://media.api-sports.io/football/players/18742.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,12,7,5,667,Defender,6.963636,6,2,1,0,0,0,329,6,22,16,6,8,77,45,9,5,4,11,0,0,0,0,0,0,0
18806,W. Hughes,William James,Hughes,29,1995-04-17,England,185 cm,74 kg,https://media.api-sports.io/football/players/18806.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,27,7,20,828,Midfielder,6.642307,4,4,1,1,0,0,357,6,11,29,7,16,97,44,7,3,7,19,0,4,0,0,0,0,0
18823,B. Johnson,Benjamin Anthony,Johnson,24,2000-01-24,England,175 cm,67 kg,https://media.api-sports.io/football/players/18823.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,17,9,8,859,Defender,6.593333,2,1,0,0,0,0,456,3,22,20,4,9,80,49,14,8,5,3,0,0,0,0,0,0,0
19130,K. Phillips,Kalvin Mark,Phillips,29,1995-12-02,England,178 cm,72 kg,https://media.api-sports.io/football/players/19130.png,50,Manchester City,https://media.api-sports.io/football/teams/50.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,12,2,10,290,Midfielder,6.733333,4,0,0,0,0,0,312,3,26,6,3,5,34,14,1,1,2,10,0,1,0,0,0,0,0
19143,S. Johnstone,Samuel Luke,Johnstone,31,1993-03-25,England,193 cm,85 kg,https://media.api-sports.io/football/players/19143.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,9,9,0,810,Goalkeeper,6.977777,0,0,0,0,10,26,238,0,18,0,0,0,4,3,0,0,0,1,0,1,0,0,0,0,0
19147,C. Dawson,Craig,Dawson,34,1990-05-06,England,188 cm,82 kg,https://media.api-sports.io/football/players/19147.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,17,17,0,1417,Defender,6.787500,6,1,1,0,0,0,305,1,30,10,6,6,47,27,1,0,3,6,0,4,0,0,0,0,0
19182,A. Tuanzebe,Axel,Tuanzebe,27,1997-11-14,Congo DR,186 cm,75 kg,https://media.api-sports.io/football/players/19182.png,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19341,D. Bentley,Daniel Ian,Bentley,31,1993-07-13,England,188 cm,73 kg,https://media.api-sports.io/football/players/19341.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,2,2,0,180,Goalkeeper,7.450000,0,0,0,0,3,11,66,0,24,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0
19586,E. Eze,Eberechi Oluchi,Eze,26,1998-06-29,England,178 cm,73 kg,https://media.api-sports.io/football/players/19586.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,38,30,8,2643,Midfielder,7.086842,52,26,10,4,0,0,1083,57,24,42,0,13,357,186,109,68,57,27,0,3,0,0,1,0,0
21138,R. Aït-Nouri,Rayan,Aït-Nouri,23,2001-06-06,Algeria,180 cm,70 kg,https://media.api-sports.io/football/players/21138.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,21,9,12,1068,Defender,6.628571,8,5,1,0,0,0,473,7,18,33,0,9,149,83,43,25,11,15,0,4,0,0,0,0,0
25927,J. Mateta,Jean-Philippe,Mateta,27,1997-06-28,France,192 cm,88 kg,https://media.api-sports.io/football/players/25927.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,29,6,23,753,Attacker,6.555555,19,7,2,0,0,0,146,5,3,7,1,3,127,44,8,3,8,16,0,3,0,0,0,0,0
126791,N. Broadhead,Nathan Paul,Broadhead,26,1998-04-05,Wales,178 cm,73 kg,https://media.api-sports.io/football/players/126791.png,45,Everton,https://media.api-sports.io/football/teams/45.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Attacker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161948,L. Delap,Liam Rory,Delap,21,2003-02-08,England,186 cm,0,https://media.api-sports.io/football/players/161948.png,50,Manchester City,https://media.api-sports.io/football/teams/50.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Attacker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195717,Y. Mosquera,Yerson,Mosquera Valdelamar,23,2001-05-02,Colombia,187 cm,76 kg,https://media.api-sports.io/football/players/195717.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284428,O. Hutchinson,Omari Elijah,Giraud-Hutchinson,21,2003-10-30,Jamaica,174 cm,65 kg,https://media.api-sports.io/football/players/284428.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,1,0,1,22,Attacker,6.300000,0,0,0,0,0,0,10,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
301295,K. Rodney,Kaden Kai,Rodney,20,2004-10-07,England,0,0,https://media.api-sports.io/football/players/301295.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,O. Skipp,Oliver William,Skipp,24,2000-09-16,England,175 cm,70 kg,https://media.api-sports.io/football/players/180.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,23,18,5,1496,Midfielder,6.605000,4,3,1,0,0,0,757,10,29,34,8,17,152,69,14,11,17,23,0,7,0,0,0,0,0
1098,P. Daka,Patson,Daka,26,1998-10-09,Zambia,183 cm,71 kg,https://media.api-sports.io/football/players/1098.png,46,Leicester,https://media.api-sports.io/football/teams/46.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,30,13,17,1181,Attacker,6.779310,23,16,4,4,0,0,275,17,6,14,2,7,164,62,15,7,15,23,0,2,0,0,0,0,0
1135,O. Édouard,Odsonne,Édouard,26,1998-01-16,France,187 cm,83 kg,https://media.api-sports.io/football/players/1135.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,35,20,15,1806,Attacker,6.605714,26,15,5,2,0,0,406,17,8,25,5,3,285,98,43,15,17,28,0,3,0,0,0,0,0
1440,R. Holding,Robert Samuel,Holding,29,1995-09-20,England,189 cm,81 kg,https://media.api-sports.io/football/players/1440.png,42,Arsenal,https://media.api-sports.io/football/teams/42.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,14,6,8,558,Defender,6.530000,3,2,1,0,0,0,438,0,42,8,5,3,58,33,1,1,2,5,0,0,0,0,0,0,0
3428,J. Ayew,Jordan Pierre,Ayew,33,1991-09-11,Ghana,182 cm,80 kg,https://media.api-sports.io/football/players/3428.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,38,31,7,2721,Attacker,6.760526,22,11,4,3,0,0,821,31,17,66,4,15,580,270,123,64,90,48,0,5,0,0,0,0,0
18779,H. Choudhury,Hamza,Dewan Choudhury,27,1997-10-01,England,178 cm,64 kg,https://media.api-sports.io/football/players/18779.png,46,Leicester,https://media.api-sports.io/football/teams/46.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18788,J. Vardy,Jamie Richard,Vardy,37,1987-01-11,England,179 cm,74 kg,https://media.api-sports.io/football/players/18788.png,46,Leicester,https://media.api-sports.io/football/teams/46.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,37,19,18,1852,Attacker,6.556756,25,15,3,4,0,0,255,15,3,10,3,2,210,76,26,12,7,21,0,1,0,0,0,1,0
18843,J. Schlupp,Jeffrey,Schlupp,32,1992-12-23,Ghana,178 cm,72 kg,https://media.api-sports.io/football/players/18843.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,34,30,4,2546,Midfielder,6.679411,19,9,3,1,0,0,854,18,18,66,8,23,314,153,47,28,33,51,0,7,0,0,0,0,0
18847,J. Ward,Joel Edward Philip,Ward,35,1989-10-29,England,188 cm,83 kg,https://media.api-sports.io/football/players/18847.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,28,24,4,2254,Defender,6.778571,3,2,1,0,0,0,1002,9,27,50,16,25,215,126,8,7,11,29,0,6,0,0,0,0,0
18862,N. Clyne,Nathaniel Edwin,Clyne,33,1991-04-05,England,175 cm,67 kg,https://media.api-sports.io/football/players/18862.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,22,19,3,1642,Defender,6.518181,0,0,0,0,0,0,660,7,24,27,4,19,90,46,10,5,8,10,0,3,0,0,0,0,0
19004,B. De Cordova-Reid,Bobby Armani,De Cordova-Reid,31,1993-02-02,Jamaica,170 cm,68 kg,https://media.api-sports.io/football/players/19004.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,36,29,7,2486,Attacker,6.630555,22,10,4,1,0,0,782,19,16,42,3,20,243,93,44,18,21,34,0,8,0,0,0,0,0
19088,D. Henderson,Dean Bradley,Henderson,27,1997-03-12,England,188 cm,85 kg,https://media.api-sports.io/football/players/19088.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,18,18,0,1620,Goalkeeper,6.844444,0,0,0,0,31,55,562,0,17,0,0,0,3,2,0,0,1,1,0,2,0,0,0,0,3
19720,T. Chalobah,Trevoh Thomas,Chalobah,25,1999-07-05,England,190 cm,75 kg,https://media.api-sports.io/football/players/19720.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,25,18,7,1604,Defender,6.736000,6,2,0,0,0,0,1140,4,43,31,7,24,135,77,8,7,8,11,0,4,0,0,0,0,0
22233,B. Soumaré,Boubakary,Soumaré,25,1999-02-27,France,188 cm,70 kg,https://media.api-sports.io/football/players/22233.png,46,Leicester,https://media.api-sports.io/football/teams/46.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,26,20,6,1634,Midfielder,6.742307,1,0,0,0,0,0,900,11,29,57,4,33,200,109,18,12,22,31,0,9,0,0,0,0,0
50999,M. Turner,Matthew Charles,Turner,30,1994-06-24,USA,191 cm,84 kg,https://media.api-sports.io/football/players/50999.png,42,Arsenal,https://media.api-sports.io/football/teams/42.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67971,M. Guéhi,Addji Keaninkin Marc-Israel,Guéhi,24,2000-07-13,England,182 cm,80 kg,https://media.api-sports.io/football/players/67971.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,37,37,0,3330,Defender,6.954054,11,6,1,0,0,0,2201,10,50,52,24,45,253,160,17,14,40,24,0,8,0,0,0,0,0
